SITE CODE= 41329éÖãõêÏésàÍÇÃã{          ,37.4962,137.2705, 15.86,7.6,45292.6738723, 12.58, 21.45
 LAT.=   37.0388
 LON.=  137.8633
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 10 10
 NS,EW,UD
-2.221,0.558,14.077
-2.218,4.117,8.978
-1.987,7.769,1.087
-0.540,12.724,-3.464
2.187,19.319,-1.853
4.839,25.670,2.208
5.567,28.704,2.645
3.509,26.687,-2.704
-0.563,20.579,-10.673
-4.874,12.787,-16.685
-7.841,4.893,-18.666
-8.925,-3.008,-17.099
-8.807,-10.902,-12.909
-8.899,-17.556,-6.822
-10.254,-21.219,-0.489
-12.387,-21.451,3.506
-13.098,-19.630,4.054
-10.041,-17.388,3.579
-3.051,-15.024,6.257
5.057,-11.921,13.237
10.442,-8.263,20.092
11.315,-5.439,20.233
9.139,-4.263,11.541
6.795,-3.294,-0.799
5.832,0.148,-8.790
5.701,6.984,-9.016
5.345,14.860,-5.246
4.763,20.236,-3.753
4.623,21.918,-6.773
4.802,22.036,-11.000
4.110,23.292,-11.945
1.685,25.666,-8.719
-1.824,26.388,-4.317
-4.966,23.144,-2.043
-7.119,16.767,-2.443
-8.903,10.395,-3.527
-10.940,6.218,-3.242
-12.843,3.620,-1.412
-13.935,0.597,0.385
-14.564,-3.525,0.521
-15.860,-7.279,-0.935
-17.896,-8.725,-1.885
-18.756,-7.299,0.328
-16.252,-3.822,6.837
-10.581,0.666,16.298
-4.606,5.311,25.755
-1.055,8.755,32.155
0.172,9.072,33.204
1.341,5.335,27.736
3.673,-0.715,16.593
5.670,-5.335,3.505
5.190,-5.770,-5.981
2.685,-2.703,-8.087
1.350,0.546,-4.131
3.695,1.374,0.118
8.611,0.342,-0.773
12.540,0.355,-7.299
13.369,3.631,-14.982
12.390,9.670,-18.745
12.192,15.989,-17.200
13.378,20.426,-12.977
14.115,22.481,-9.544
12.645,22.708,-8.253
9.283,21.421,-8.247
5.562,18.449,-8.357
2.213,14.070,-8.314
-1.018,9.627,-8.126
-3.649,6.753,-7.082
-3.639,5.947,-4.251
0.828,6.179,0.065
8.851,6.051,4.148
16.698,5.109,6.821
20.469,3.699,9.184
18.870,1.636,13.323
13.576,-2.483,18.790
7.413,-10.122,21.241
2.422,-20.936,16.024
-0.853,-32.280,3.637
-3.080,-40.798,-9.159
-5.562,-44.549,-14.676
-9.527,-43.818,-10.980
-15.390,-40.240,-3.004
-22.323,-35.432,2.802
-28.512,-30.216,4.343
-31.850,-24.562,4.484
-30.653,-17.923,6.876
-24.316,-9.852,12.335
-13.992,-0.792,19.093
-2.697,7.622,25.165
5.937,13.369,29.300
9.992,15.613,30.004
10.712,15.613,25.326
11.403,15.962,14.970
14.492,18.708,2.606
19.497,23.944,-5.182
23.770,29.854,-3.718
25.005,33.884,5.212
22.904,34.135,13.827
18.774,30.418,14.350
14.217,24.584,5.572
10.460,19.705,-6.138
8.366,18.078,-12.632
8.152,19.444,-11.291
8.747,21.280,-6.830
7.890,21.351,-5.938
3.603,19.983,-10.340
-4.105,19.312,-15.410
-13.046,20.023,-15.474
-20.370,19.368,-9.774
-24.248,13.367,-2.735
-24.274,1.321,1.175
-20.839,-12.277,1.814
-14.689,-20.899,2.289
-7.164,-21.261,4.451
-0.442,-15.554,6.688
3.061,-8.888,6.346
1.955,-5.050,3.271
-3.150,-4.590,-0.048
-9.727,-5.897,-1.673
-14.575,-7.013,-2.387
-15.687,-6.431,-4.029
-13.699,-3.417,-6.200
-11.783,1.263,-5.879
-13.640,4.953,-1.091
-20.731,4.499,5.588
-30.870,-1.024,8.451
-39.468,-8.920,4.542
-42.509,-14.700,-2.217
-38.848,-15.797,-4.031
-30.233,-13.685,2.707
-19.591,-12.461,12.758
-9.447,-15.374,16.647
-1.596,-22.483,10.471
2.466,-31.081,0.370
1.669,-37.924,-3.659
-3.704,-41.211,1.887
-11.407,-41.178,10.863
-18.171,-39.329,14.659
-21.925,-37.004,11.078
-23.401,-34.139,5.008
-25.423,-29.237,1.309
-30.173,-20.934,-0.645
-36.798,-10.076,-4.550
-41.545,-0.156,-10.984
-40.382,4.862,-15.771
-31.888,3.599,-14.671
-18.126,-1.852,-8.254
-3.164,-8.156,-1.255
9.316,-13.606,2.146
17.571,-18.566,1.527
21.940,-23.378,-0.746
23.982,-26.745,-2.369
25.379,-26.806,-2.669
27.108,-23.411,-2.282
29.138,-18.314,-2.129
30.646,-12.767,-2.442
30.616,-5.585,-2.246
28.573,5.355,-0.005
25.083,19.515,4.497
21.631,32.278,8.878
19.664,37.823,9.670
19.395,33.637,5.866
19.472,22.204,0.661
18.101,8.674,-1.233
14.748,-2.687,1.560
10.606,-10.051,5.255
7.292,-13.340,4.421
5.328,-13.273,-2.585
4.317,-11.253,-11.751
4.531,-9.297,-16.974
7.524,-9.076,-15.439
14.409,-10.644,-9.647
23.571,-12.274,-4.487
30.839,-11.740,-2.463
32.466,-7.927,-1.716
27.874,-1.503,1.408
19.380,5.559,7.885
9.645,10.984,14.051
0.060,13.127,14.330
-8.545,11.591,6.323
-14.720,7.294,-6.384
-16.960,1.936,-16.498
-15.363,-2.766,-18.535
-11.846,-5.543,-12.750
-8.287,-5.537,-4.160
-4.867,-2.270,2.140
-0.801,4.019,4.893
3.558,12.005,6.522
6.227,19.554,9.690
5.635,24.700,14.270
2.768,26.515,17.475
0.683,25.152,16.494
1.821,21.265,10.916
6.077,15.604,3.105
11.425,9.102,-3.164
15.814,2.957,-4.588
18.066,-1.837,-0.039
17.370,-5.243,8.272
12.917,-8.410,15.164
4.629,-12.974,15.237
-6.011,-19.876,6.833
-16.420,-28.572,-6.064
-24.507,-37.174,-16.364
-29.748,-43.383,-19.141
-32.856,-45.625,-14.867
-34.760,-43.678,-7.692
-36.231,-38.421,-0.975
-38.182,-30.961,4.977
-41.658,-21.993,11.016
-46.894,-11.989,16.214
-52.337,-1.918,17.959
-54.967,6.577,14.967
-52.140,12.099,9.276
-43.557,14.733,4.623
-31.634,16.176,3.273
-19.842,18.249,4.948
-10.309,21.009,8.268
-2.705,22.334,11.838
4.691,19.677,13.481
12.730,12.659,9.822
20.103,4.243,-1.347
24.380,-0.790,-17.737
24.606,0.862,-32.646
22.997,8.512,-39.546
23.834,17.805,-36.784
30.152,23.689,-27.730
41.075,23.590,-17.117
52.297,18.376,-8.191
59.387,10.870,-2.869
60.864,3.809,-2.330
58.251,-0.957,-5.556
53.449,-2.246,-7.991
46.591,0.332,-4.113
36.738,5.608,7.040
24.294,10.908,19.584
11.843,13.960,25.420
2.095,15.245,21.482
-4.586,17.957,11.739
-9.851,24.866,2.149
-14.535,34.970,-4.947
-16.966,43.601,-10.483
-14.798,46.238,-13.982
-8.162,42.228,-11.807
-0.044,34.640,-1.496
6.716,26.669,13.179
12.004,18.642,23.485
17.226,8.672,23.017
22.006,-4.276,13.398
23.383,-18.668,2.484
19.038,-31.849,-2.586
10.690,-42.587,-0.323
3.252,-51.556,5.905
0.332,-59.351,11.718
1.119,-64.738,14.243
2.031,-65.428,12.364
0.990,-60.505,6.585
-0.508,-51.580,-0.730
0.629,-41.365,-6.122
5.790,-31.520,-7.403
13.565,-22.362,-5.539
21.232,-14.525,-3.688
26.545,-10.012,-4.157
28.241,-10.775,-6.648
25.852,-16.178,-9.548
19.978,-22.429,-12.160
12.684,-25.206,-14.762
6.835,-23.028,-16.593
4.356,-18.012,-15.073
4.937,-13.268,-8.289
6.506,-9.665,1.660
6.909,-5.104,8.832
5.198,3.262,8.023
1.618,16.173,-0.524
-3.143,31.156,-11.221
-8.582,43.757,-18.066
-14.624,49.937,-19.354
-21.574,48.223,-17.583
-29.648,40.572,-15.356
-38.079,31.368,-12.319
-44.635,24.818,-6.433
-46.577,22.338,2.388
-42.720,22.062,11.040
-34.719,21.005,16.121
-25.949,17.880,17.558
-18.882,13.860,18.469
-13.592,10.803,21.145
-8.842,9.279,23.874
-4.317,8.614,22.587
-1.274,8.517,15.632
-0.890,9.858,6.007
-2.253,13.496,-1.802
-2.345,18.766,-6.671
1.859,23.730,-11.430
11.132,27.009,-18.388
23.361,28.978,-25.417
34.660,31.061,-27.771
41.190,34.228,-23.644
40.779,38.490,-16.567
33.867,43.429,-11.422
23.445,48.341,-8.849
13.798,51.506,-5.007
8.508,49.950,2.873
8.870,40.946,11.980
13.669,24.388,16.180
20.242,3.682,12.673
25.932,-15.921,5.372
29.040,-30.218,1.179
29.018,-37.899,3.287
26.165,-40.465,8.563
21.178,-40.987,11.063
14.832,-42.728,7.460
7.854,-48.034,-0.727
0.926,-57.497,-9.011
-5.388,-69.628,-13.238
-10.830,-81.328,-11.825
-15.575,-88.996,-6.381
-20.070,-89.735,-0.864
-24.635,-82.246,0.756
-29.152,-67.234,-2.617
-33.159,-47.254,-8.239
-36.210,-25.921,-12.029
-38.080,-6.776,-12.347
-38.541,7.732,-10.781
-36.940,16.786,-8.863
-32.253,21.310,-4.961
-23.932,23.666,3.922
-13.046,26.722,16.892
-2.459,32.346,27.288
4.599,40.160,27.961
6.727,47.706,18.673
5.334,52.104,7.033
3.329,51.884,1.335
2.620,47.473,3.100
2.901,40.248,7.292
2.836,31.417,8.873
2.214,21.800,7.336
2.581,12.267,4.699
5.657,3.874,1.222
11.373,-2.632,-4.764
17.665,-7.370,-13.170
22.095,-11.238,-20.468
23.425,-15.260,-22.953
21.767,-19.842,-20.958
17.793,-24.365,-18.621
12.314,-27.309,-19.460
6.481,-26.994,-22.880
1.640,-22.720,-25.058
-1.652,-15.557,-22.628
-4.442,-7.953,-15.397
-8.702,-2.171,-6.297
-15.311,1.242,0.806
-22.565,3.636,3.845
-26.854,6.877,4.042
-25.130,11.553,4.626
-17.128,16.201,7.408
-5.526,18.113,10.497
5.829,15.153,10.108
14.066,7.376,4.809
18.288,-2.685,-2.613
19.182,-11.444,-7.964
18.073,-16.526,-9.601
16.184,-18.186,-8.796
14.277,-18.682,-6.848
12.434,-20.105,-3.567
10.003,-22.582,0.637
5.958,-24.325,2.652
-0.294,-23.187,-1.220
-8.173,-18.181,-10.423
-15.943,-9.980,-18.693
-21.559,-0.601,-18.909
-23.708,7.220,-9.820
-22.273,11.052,2.360
-18.026,10.248,9.345
-12.007,6.923,7.901
-5.149,5.012,2.120
1.661,7.442,-0.738
7.376,13.739,3.434
10.765,20.512,12.619
10.715,24.559,20.949
6.717,25.590,23.575
-0.807,25.874,19.850
-10.558,27.444,12.713
-20.766,30.025,5.634
-29.629,31.761,0.120
-35.484,31.496,-4.417
-36.908,29.662,-9.013
-33.087,26.748,-13.579
-24.570,21.505,-16.665
-13.735,11.621,-16.529
-4.091,-3.341,-12.502
1.628,-19.942,-5.653
3.344,-32.550,1.746
3.774,-37.659,7.471
6.383,-36.659,10.316
12.595,-34.133,10.135
20.600,-33.144,7.328
26.765,-32.224,2.599
28.450,-27.094,-2.837
25.837,-15.393,-7.297
21.386,0.364,-9.343
17.657,14.546,-8.655
15.501,23.003,-6.108
14.006,25.974,-2.985
11.898,26.690,-0.121
8.931,27.589,2.280
6.024,28.106,4.311
4.263,25.953,6.083
3.885,19.905,7.677
4.393,10.939,9.058
5.610,0.923,9.733
8.371,-9.075,8.503
13.686,-18.680,4.048
20.854,-26.814,-3.527
26.539,-31.355,-11.322
26.324,-30.839,-14.516
17.826,-26.415,-10.071
2.645,-21.519,-0.509
-14.664,-19.239,6.780
-29.535,-20.048,5.714
-39.530,-22.251,-2.097
-44.217,-24.371,-8.026
-43.962,-26.524,-4.782
-39.480,-29.244,5.870
-32.287,-31.464,14.777
-24.673,-30.527,15.167
-18.398,-24.804,9.692
-13.362,-16.155,6.717
-7.944,-9.201,10.256
-1.024,-7.554,15.423
6.282,-10.442,14.546
10.978,-13.093,6.380
10.406,-10.688,-2.456
4.352,-2.322,-5.053
-4.669,8.467,-1.473
-12.993,16.914,2.373
-17.830,20.975,1.976
-18.280,22.762,-1.186
-15.026,26.442,-2.194
-9.549,34.433,1.648
-3.724,44.921,8.359
0.330,52.640,13.566
0.929,52.423,14.209
-1.896,42.916,10.532
-5.846,27.612,5.810
-7.850,12.419,4.289
-6.805,1.830,7.991
-4.872,-3.249,14.415
-5.517,-4.694,18.030
-9.943,-4.818,15.424
-15.603,-4.859,9.148
-18.440,-5.060,5.424
-16.510,-5.305,7.637
-11.239,-5.270,12.909
-5.373,-4.319,15.679
-0.275,-1.881,13.587
4.569,1.931,8.485
9.915,6.355,2.332
15.363,10.831,-5.453
19.717,15.567,-15.423
22.213,20.959,-24.682
23.028,26.535,-28.751
22.790,30.876,-27.278
22.070,32.818,-25.846
21.455,32.608,-30.337
21.729,31.613,-39.947
23.529,30.768,-47.235
26.694,29.301,-45.428
29.979,24.988,-34.793
31.453,15.806,-21.403
29.332,1.744,-10.720
22.916,-14.631,-3.633
13.297,-29.481,1.414
3.348,-40.180,4.254
-3.484,-47.007,2.631
-5.188,-52.339,-3.977
-2.579,-57.747,-11.790
1.231,-61.846,-15.533
3.050,-61.344,-13.940
1.741,-54.498,-11.223
-1.467,-43.281,-12.164
-4.528,-31.786,-16.397
-6.501,-22.625,-18.964
-8.179,-15.436,-16.537
-11.126,-8.970,-11.374
-16.120,-3.752,-7.868
-22.318,-1.639,-6.369
-27.542,-2.724,-2.715
-29.224,-3.765,5.822
-25.386,-0.814,16.380
-15.474,6.625,23.941
-0.960,14.843,27.562
14.782,19.779,30.577
27.805,21.176,34.331
35.647,22.261,34.328
38.557,25.460,24.824
38.656,29.332,6.633
37.782,30.329,-11.596
36.096,27.163,-20.432
32.637,22.520,-17.161
26.908,20.209,-6.372
19.597,21.212,5.101
11.886,23.112,12.502
4.479,23.091,13.662
-2.486,20.639,8.053
-8.851,17.145,-2.740
-14.162,13.743,-13.933
-18.040,10.670,-18.695
-20.627,8.667,-12.405
-22.461,9.728,2.822
-23.891,15.262,17.787
-24.621,23.527,22.061
-23.756,29.931,12.472
-20.431,30.640,-3.275
-14.636,25.850,-12.517
-7.547,19.025,-8.749
-0.911,13.014,2.649
4.175,7.469,10.054
7.908,0.351,6.786
11.164,-8.571,-3.589
14.294,-16.555,-12.237
16.697,-20.409,-13.584
17.523,-19.755,-8.615
16.466,-17.366,-1.950
13.748,-16.374,1.908
9.775,-17.456,-0.061
5.377,-18.655,-8.578
2.329,-17.440,-20.433
2.809,-12.663,-28.821
7.514,-5.004,-28.097
14.299,3.715,-19.279
19.289,11.441,-9.759
19.839,16.859,-6.463
16.493,20.372,-9.620
11.993,24.200,-13.863
8.571,30.719,-14.784
6.423,39.929,-13.053
4.564,48.619,-11.877
2.449,52.691,-11.864
0.292,50.720,-9.800
-2.020,45.025,-2.605
-5.574,38.913,8.425
-11.553,33.020,18.005
-19.835,24.838,21.511
-28.927,11.926,19.015
-37.460,-4.871,14.580
-45.482,-21.765,11.650
-53.850,-35.243,9.594
-62.287,-44.413,5.390
-68.426,-50.187,-1.387
-69.250,-52.980,-6.549
-63.675,-51.949,-5.601
-53.630,-46.446,0.293
-42.549,-37.444,4.518
-32.885,-27.095,2.332
-25.021,-17.019,-3.211
-18.135,-7.359,-4.589
-11.537,2.649,1.136
-5.131,13.584,8.913
0.784,25.333,12.572
5.474,37.151,13.157
7.636,47.707,17.577
6.079,55.143,28.851
1.173,57.561,40.495
-4.542,53.859,42.732
-7.893,44.237,33.400
-7.662,30.017,20.736
-5.713,13.187,15.254
-5.360,-3.815,20.221
-8.515,-18.400,30.190
-14.181,-28.673,36.833
-19.314,-34.622,34.815
-20.926,-38.306,23.463
-17.695,-42.311,5.662
-10.311,-47.399,-13.822
-0.746,-51.492,-30.452
9.031,-51.273,-42.112
18.172,-45.188,-49.239
27.197,-35.189,-52.199
37.072,-25.479,-49.091
47.847,-19.332,-37.645
58.087,-16.927,-19.776
65.602,-16.002,-3.036
68.823,-14.286,4.232
67.646,-11.055,0.025
63.187,-6.626,-9.122
56.804,-1.249,-13.485
49.216,4.738,-8.225
40.388,9.929,3.078
30.309,12.202,12.266
19.943,10.872,13.890
11.287,8.152,9.380
6.133,7.396,4.876
4.522,9.441,5.559
4.449,11.358,12.033
3.244,9.597,21.249
-0.608,4.226,29.364
-6.808,-0.793,32.998
-13.991,-1.868,29.195
-20.792,0.228,17.032
-26.278,1.113,0.751
-29.794,-2.817,-10.313
-30.770,-11.400,-7.967
-28.738,-21.922,7.128
-23.515,-32.129,24.669
-15.668,-41.123,32.771
-6.978,-47.845,27.124
-0.077,-50.197,12.621
3.232,-46.707,-2.422
3.739,-38.800,-12.235
4.513,-30.477,-15.069
8.050,-25.290,-12.152
13.503,-23.805,-7.141
17.131,-24.164,-4.988
15.786,-24.748,-8.284
9.800,-25.705,-13.901
2.308,-27.812,-14.995
-3.886,-30.414,-7.803
-8.255,-31.084,4.088
-11.707,-27.443,13.230
-14.833,-19.173,15.600
-17.570,-8.245,13.433
-20.035,2.467,11.328
-22.591,10.622,11.273
-24.827,14.871,11.970
-25.178,14.851,11.270
-22.250,11.389,7.619
-16.333,6.742,-0.123
-9.063,3.967,-11.946
-1.614,5.444,-24.902
6.103,11.632,-33.577
14.196,21.166,-34.098
21.389,32.041,-27.844
25.712,42.601,-20.324
26.700,51.630,-16.153
26.198,57.994,-15.469
26.411,60.724,-14.946
27.243,59.594,-11.353
25.945,55.415,-4.050
19.489,49.545,4.607
7.123,43.053,10.274
-9.274,36.351,9.000
-26.784,29.476,0.656
-42.938,22.501,-9.533
-55.822,15.568,-14.641
-63.524,8.635,-12.894
-64.206,1.458,-10.418
-57.044,-6.087,-15.256
-43.078,-13.692,-27.870
-25.020,-20.750,-38.804
-6.107,-26.860,-37.305
11.091,-32.208,-22.306
25.086,-37.359,-3.829
35.136,-42.574,6.967
40.759,-47.215,8.445
41.724,-49.848,8.756
38.462,-49.078,16.193
32.336,-44.504,30.457
25.332,-36.960,43.487
19.337,-27.821,47.429
15.536,-18.080,40.614
14.245,-8.152,26.655
15.009,1.413,10.401
16.721,9.338,-3.732
17.903,14.239,-11.263
17.392,16.180,-9.283
15.182,17.416,-0.488
12.645,20.943,6.339
11.593,27.713,3.187
12.742,35.182,-8.742
14.924,38.975,-19.182
15.894,36.409,-18.990
14.119,28.649,-9.607
9.924,19.631,-0.990
5.034,13.027,-0.541
1.065,10.180,-5.957
-1.614,10.295,-9.394
-3.805,11.724,-6.610
-6.606,12.693,-0.171
-10.558,11.469,5.149
-15.245,6.968,7.344
-19.252,-0.205,7.156
-20.644,-7.704,5.772
-18.108,-13.132,4.661
-12.154,-16.052,6.359
-5.089,-18.060,12.469
0.719,-20.689,20.378
4.845,-23.430,24.359
8.873,-24.083,21.700
14.218,-20.958,16.483
20.080,-14.492,15.039
23.913,-6.795,17.794
23.923,-0.033,17.997
20.714,4.612,9.837
16.290,6.945,-3.524
11.867,7.631,-11.997
7.180,8.341,-8.618
1.857,11.444,3.821
-3.193,18.680,16.418
-6.234,29.785,22.964
-6.426,42.512,24.004
-4.864,54.204,23.180
-3.977,63.298,21.906
-5.997,69.402,18.896
-11.580,72.416,14.083
-19.063,72.089,11.053
-24.855,68.418,14.236
-25.334,61.851,23.663
-19.617,52.701,33.436
-10.913,40.637,36.378
-4.657,25.371,30.597
-4.607,7.942,21.030
-10.350,-9.141,14.115
-18.468,-23.386,11.311
-25.829,-33.716,8.646
-31.689,-40.148,2.522
-37.130,-42.505,-5.510
-43.277,-40.387,-10.866
-50.246,-34.822,-11.934
-57.101,-29.201,-11.930
-62.079,-27.402,-14.078
-63.044,-30.478,-16.689
-58.701,-35.535,-15.103
-49.994,-38.356,-8.427
-40.054,-37.104,-2.303
-32.058,-33.326,-3.693
-26.859,-29.596,-13.543
-22.830,-26.754,-25.657
-18.042,-23.559,-32.512
-12.307,-18.476,-31.248
-6.965,-11.188,-24.376
-3.107,-2.481,-16.349
-0.531,6.638,-10.320
1.525,15.224,-7.063
3.188,22.006,-5.342
3.879,25.431,-3.130
3.226,24.570,0.655
1.612,20.050,5.415
-0.206,13.911,10.401
-1.493,8.262,16.446
-1.197,3.835,24.406
2.442,-0.339,31.301
11.006,-5.832,30.282
23.939,-13.135,17.356
37.558,-20.781,-2.024
46.698,-26.078,-16.070
48.125,-26.981,-18.167
42.675,-23.602,-13.632
34.176,-18.069,-12.766
26.381,-12.780,-18.167
21.027,-8.627,-22.126
18.533,-4.853,-17.237
19.669,-0.642,-6.330
25.513,3.260,0.987
35.505,4.808,0.077
46.217,2.784,-4.188
53.063,-1.396,-4.958
53.709,-4.479,-1.766
49.628,-4.378,1.166
44.103,-2.442,2.451
38.930,-2.401,4.943
33.384,-6.791,9.188
26.234,-14.519,9.624
18.100,-22.052,0.782
11.397,-26.797,-13.995
8.248,-28.891,-23.767
8.959,-29.750,-21.284
12.536,-29.653,-11.093
18.112,-27.598,-4.547
25.392,-23.530,-7.533
33.891,-19.796,-15.049
42.285,-19.545,-18.060
48.823,-23.629,-13.800
52.305,-29.645,-7.833
52.554,-34.285,-6.680
50.076,-36.351,-10.411
45.371,-37.100,-13.527
38.532,-37.878,-12.352
29.388,-38.077,-9.805
18.140,-35.817,-11.804
6.014,-30.382,-19.380
-4.896,-23.446,-25.877
-12.918,-17.580,-23.369
-18.246,-13.679,-11.951
-22.876,-10.064,-1.508
-28.541,-4.238,-2.918
-34.602,4.398,-17.054
-38.328,13.501,-32.900
-37.691,19.423,-37.111
-33.803,20.153,-25.787
-30.244,17.032,-7.379
-29.830,13.719,5.369
-32.215,13.255,6.341
-34.757,15.687,0.188
-35.482,18.228,-2.944
-34.909,17.715,3.372
-35.015,13.167,16.597
-36.716,6.321,27.920
-38.460,-0.031,30.153
-37.093,-4.225,23.847
-30.028,-6.638,16.259
-17.031,-8.857,14.354
-0.580,-12.051,18.721
15.253,-15.802,24.067
26.733,-18.136,25.017
32.199,-16.697,20.821
32.627,-10.349,14.732
30.749,-0.080,10.048
29.291,11.522,7.426
29.423,21.824,5.273
30.308,29.389,1.616
30.002,33.876,-4.173
27.089,35.017,-10.187
21.771,32.056,-12.170
15.338,24.442,-6.509
8.459,13.021,5.307
0.201,0.412,15.531
-10.725,-9.985,15.470
-23.562,-15.627,3.443
-34.867,-16.012,-12.617
-41.043,-12.724,-21.247
-41.778,-8.329,-16.787
-40.501,-4.720,-3.434
-40.931,-1.968,8.856
-43.161,1.384,12.180
-43.534,6.792,5.741
-38.537,14.351,-4.916
-28.690,22.982,-12.975
-18.430,31.791,-15.367
-12.295,40.852,-13.440
-11.259,50.312,-8.904
-12.540,58.947,-0.141
-12.441,64.118,15.417
-9.202,63.551,34.579
-3.504,57.145,46.691
3.001,46.935,42.485
9.065,35.426,25.473
13.820,24.164,11.391
16.092,13.636,13.123
14.484,3.836,26.600
8.605,-5.647,34.316
0.100,-15.850,23.546
-7.986,-27.919,-0.953
-13.303,-41.734,-23.357
-15.896,-55.029,-33.486
-17.863,-64.241,-34.312
-21.303,-66.456,-33.857
-26.405,-60.723,-34.002
-31.188,-47.993,-30.095
-32.781,-30.623,-19.729
-29.062,-12.316,-7.877
-19.725,2.228,-1.802
-6.514,9.192,-2.754
7.297,8.342,-4.704
18.168,3.830,-1.093
23.914,1.413,8.507
24.781,4.118,18.450
23.057,10.472,22.375
21.366,16.947,18.045
20.833,21.826,8.204
20.581,26.319,-1.622
18.949,32.126,-6.027
15.476,38.715,-2.182
11.937,43.540,8.615
11.371,44.642,20.975
15.607,42.341,27.655
23.281,38.208,23.327
30.256,32.944,7.922
32.386,25.900,-12.609
28.411,16.544,-29.094
20.561,5.695,-34.386
12.557,-5.183,-27.905
6.975,-15.602,-15.959
4.116,-26.277,-6.997
2.661,-37.462,-5.248
0.828,-47.357,-8.173
-2.899,-52.775,-9.991
-9.263,-51.642,-7.703
-17.539,-44.792,-3.536
-25.181,-35.110,-1.763
-28.758,-24.971,-3.900
-26.048,-14.646,-7.665
-17.738,-3.167,-10.212
-7.244,9.641,-11.173
1.264,22.398,-11.854
5.053,33.390,-12.302
3.828,42.054,-10.658
-0.710,48.803,-5.897
-6.016,53.454,-0.049
-9.851,54.437,3.687
-11.148,50.054,4.946
-10.389,40.495,6.792
-9.207,28.258,11.246
-9.215,16.475,15.101
-10.750,7.064,12.323
-12.594,0.581,1.632
-13.045,-2.756,-9.602
-11.394,-2.926,-11.227
-8.416,-1.340,-0.968
-5.520,-1.446,11.831
-3.630,-6.700,14.502
-2.962,-17.114,3.408
-3.476,-28.054,-12.300
-4.886,-33.432,-19.157
-6.003,-30.882,-11.212
-4.771,-24.051,5.906
0.103,-19.682,20.912
7.276,-22.194,25.778
13.219,-30.718,20.055
15.315,-40.822,9.002
14.602,-48.486,-1.170
14.877,-52.323,-7.034
18.763,-52.636,-8.658
24.841,-49.482,-7.444
28.981,-42.528,-3.411
28.333,-32.780,4.907
23.727,-23.678,17.275
18.323,-19.532,29.092
14.514,-22.259,33.728
12.399,-29.521,28.891
10.729,-36.297,20.068
8.491,-38.658,16.000
5.437,-36.377,20.054
1.796,-32.278,26.867
-1.805,-29.316,28.243
-4.198,-28.445,21.798
-4.239,-29.060,12.627
-2.114,-30.821,6.627
0.007,-34.207,3.918
-0.866,-38.820,0.275
-6.212,-41.466,-5.638
-14.554,-36.938,-8.837
-22.216,-21.703,-3.523
-25.661,2.641,8.625
-23.556,29.592,17.811
-17.319,51.678,15.277
-10.018,64.595,2.712
-4.458,68.179,-8.793
-1.506,64.345,-9.734
0.303,54.842,-1.593
3.457,40.977,5.122
9.207,24.596,1.562
16.173,8.466,-11.527
21.157,-4.506,-26.089
21.603,-12.197,-35.380
17.586,-13.602,-39.360
11.708,-9.090,-42.162
7.361,-0.947,-45.686
7.019,6.747,-46.517
11.478,9.944,-39.146
19.642,7.274,-22.192
28.520,0.952,-1.625
34.045,-5.281,12.476
33.223,-9.335,13.570
26.278,-11.901,4.325
16.503,-14.750,-5.138
7.440,-18.470,-5.574
0.163,-22.108,3.663
-6.318,-24.648,14.614
-12.094,-26.151,18.369
-14.686,-27.269,13.119
-11.152,-27.981,5.087
-1.791,-27.171,1.823
9.029,-23.429,4.524
16.237,-16.092,6.957
18.060,-5.627,2.249
16.532,6.636,-9.049
14.536,18.980,-18.315
13.219,29.793,-17.415
12.402,38.194,-8.118
12.522,44.567,-1.485
14.957,50.500,-6.380
20.195,57.770,-19.163
26.428,66.737,-26.969
30.680,75.338,-21.990
31.303,79.884,-10.490
28.984,77.652,-5.437
25.354,69.340,-10.984
21.146,58.841,-17.452
16.050,49.923,-13.195
9.936,42.732,0.831
3.509,33.909,11.542
-2.395,20.704,8.782
-7.618,4.921,-3.009
-12.357,-7.840,-10.093
-16.364,-13.301,-4.783
-19.179,-12.648,7.241
-21.415,-11.229,14.946
-25.254,-13.207,14.248
-32.918,-18.045,10.082
-44.409,-22.388,7.747
-57.011,-24.699,5.952
-67.285,-27.096,0.180
-73.518,-32.410,-9.155
-76.201,-40.164,-15.316
-76.445,-46.261,-12.842
-74.404,-46.692,-4.489
-69.364,-41.019,1.522
-61.108,-31.980,0.724
-50.830,-22.275,-3.179
-40.662,-12.595,-3.810
-32.378,-2.919,-0.228
-26.449,5.342,2.645
-21.995,9.791,1.486
-17.461,9.948,-0.151
-11.535,8.801,3.777
-3.900,10.303,12.805
4.520,15.166,18.130
12.045,19.908,11.650
17.181,20.644,-4.000
19.344,17.449,-16.740
18.884,14.125,-17.340
16.552,13.642,-9.155
12.953,14.726,-3.995
8.270,13.660,-8.598
2.317,8.956,-17.326
-4.997,3.193,-19.502
-12.745,0.004,-12.573
-18.349,0.182,-5.412
-18.483,1.571,-7.936
-11.609,2.294,-19.500
0.048,2.829,-29.538
11.675,4.396,-28.907
19.825,6.208,-18.256
25.203,5.543,-4.757
31.017,0.830,6.648
38.612,-6.017,15.946
