SITE CODE= 47254è„âzésíÜÉmñì            ,37.4962,137.2705, 15.86,7.6,45292.6738723, 15.25, 26.04
 LAT.=   37.1063
 LON.=  138.1601
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 09 10
 NS,EW,UD
-0.399,0.251,0.244
-0.303,0.225,0.145
-0.260,0.209,0.082
-0.262,0.223,0.093
-0.286,0.281,0.158
-0.313,0.368,0.226
-0.339,0.442,0.260
-0.346,0.460,0.257
-0.297,0.405,0.225
-0.155,0.296,0.182
0.073,0.173,0.148
0.319,0.071,0.141
0.502,0.015,0.167
0.577,0.024,0.223
0.549,0.099,0.291
0.449,0.215,0.344
0.315,0.333,0.347
0.185,0.425,0.283
0.088,0.492,0.171
0.041,0.550,0.063
0.039,0.618,0.009
0.071,0.699,0.020
0.130,0.781,0.073
0.205,0.834,0.135
0.278,0.832,0.184
0.323,0.768,0.214
0.320,0.666,0.214
0.269,0.562,0.188
0.192,0.479,0.155
0.119,0.416,0.151
0.073,0.368,0.188
0.054,0.331,0.239
0.048,0.291,0.263
0.031,0.227,0.248
-0.004,0.122,0.208
-0.046,-0.006,0.159
-0.068,-0.116,0.100
-0.061,-0.177,0.028
-0.041,-0.196,-0.038
-0.037,-0.198,-0.076
-0.047,-0.194,-0.077
-0.045,-0.171,-0.052
-0.011,-0.118,-0.019
0.043,-0.046,0.010
0.090,0.021,0.035
0.111,0.067,0.057
0.108,0.084,0.082
0.087,0.064,0.111
0.050,-0.006,0.134
-0.001,-0.119,0.137
-0.059,-0.246,0.114
-0.113,-0.341,0.071
-0.159,-0.373,0.027
-0.199,-0.342,-0.011
-0.240,-0.271,-0.051
-0.289,-0.198,-0.105
-0.346,-0.154,-0.163
-0.401,-0.154,-0.192
-0.422,-0.188,-0.162
-0.372,-0.231,-0.076
-0.235,-0.261,0.034
-0.042,-0.257,0.128
0.140,-0.206,0.188
0.248,-0.103,0.208
0.270,0.029,0.184
0.242,0.139,0.120
0.217,0.173,0.034
0.219,0.105,-0.046
0.245,-0.037,-0.107
0.280,-0.198,-0.153
0.307,-0.326,-0.192
0.304,-0.400,-0.220
0.257,-0.416,-0.221
0.174,-0.377,-0.186
0.083,-0.287,-0.137
0.025,-0.172,-0.118
0.021,-0.074,-0.160
0.071,-0.033,-0.251
0.155,-0.055,-0.339
0.257,-0.112,-0.368
0.367,-0.164,-0.328
0.473,-0.189,-0.246
0.545,-0.188,-0.166
0.544,-0.173,-0.110
0.450,-0.145,-0.083
0.285,-0.092,-0.079
0.101,-0.006,-0.087
-0.058,0.100,-0.097
-0.169,0.197,-0.100
-0.226,0.264,-0.097
-0.222,0.308,-0.088
-0.160,0.344,-0.078
-0.072,0.371,-0.082
0.002,0.374,-0.110
0.039,0.336,-0.161
0.047,0.260,-0.206
0.044,0.158,-0.221
0.042,0.045,-0.212
0.045,-0.068,-0.207
0.051,-0.173,-0.219
0.061,-0.267,-0.223
0.078,-0.356,-0.190
0.117,-0.444,-0.118
0.187,-0.520,-0.046
0.280,-0.568,-0.018
0.361,-0.580,-0.050
0.399,-0.555,-0.130
0.388,-0.498,-0.221
0.344,-0.416,-0.277
0.289,-0.319,-0.258
0.238,-0.220,-0.154
0.201,-0.126,-0.003
0.196,-0.038,0.123
0.238,0.037,0.162
0.323,0.078,0.110
0.424,0.071,0.009
0.503,0.030,-0.094
0.535,-0.009,-0.182
0.512,-0.027,-0.261
0.431,-0.034,-0.322
0.302,-0.055,-0.337
0.161,-0.103,-0.286
0.063,-0.166,-0.189
0.050,-0.225,-0.089
0.106,-0.264,-0.028
0.170,-0.274,-0.027
0.183,-0.253,-0.090
0.143,-0.213,-0.209
0.087,-0.189,-0.359
0.050,-0.225,-0.493
0.031,-0.336,-0.553
0.024,-0.479,-0.501
0.033,-0.582,-0.351
0.069,-0.595,-0.166
0.130,-0.533,-0.024
0.182,-0.455,0.022
0.197,-0.414,-0.039
0.177,-0.414,-0.185
0.150,-0.425,-0.359
0.142,-0.419,-0.479
0.150,-0.387,-0.469
0.162,-0.339,-0.309
0.177,-0.284,-0.052
0.213,-0.238,0.194
0.284,-0.213,0.330
0.380,-0.217,0.315
0.466,-0.232,0.189
0.505,-0.226,0.032
0.479,-0.172,-0.086
0.397,-0.074,-0.150
0.293,0.034,-0.176
0.211,0.112,-0.163
0.184,0.151,-0.084
0.220,0.169,0.073
0.291,0.194,0.255
0.342,0.230,0.358
0.315,0.253,0.312
0.188,0.229,0.146
-0.005,0.158,-0.041
-0.193,0.071,-0.159
-0.317,0.010,-0.188
-0.364,-0.010,-0.166
-0.367,-0.005,-0.116
-0.362,0.010,-0.036
-0.361,0.038,0.083
-0.350,0.084,0.211
-0.308,0.119,0.290
-0.231,0.091,0.272
-0.136,-0.028,0.151
-0.044,-0.204,-0.042
0.035,-0.358,-0.260
0.103,-0.421,-0.440
0.160,-0.381,-0.516
0.186,-0.276,-0.448
0.163,-0.158,-0.259
0.092,-0.062,-0.035
-0.002,-0.010,0.118
-0.085,-0.027,0.132
-0.130,-0.129,0.008
-0.125,-0.312,-0.184
-0.069,-0.538,-0.355
0.014,-0.748,-0.444
0.088,-0.878,-0.452
0.115,-0.883,-0.424
0.087,-0.761,-0.386
0.033,-0.558,-0.307
-0.004,-0.345,-0.137
0.002,-0.189,0.102
0.054,-0.132,0.276
0.128,-0.185,0.257
0.185,-0.337,0.049
0.187,-0.550,-0.190
0.132,-0.764,-0.298
0.066,-0.913,-0.251
0.052,-0.965,-0.145
0.103,-0.939,-0.060
0.160,-0.878,0.014
0.153,-0.796,0.120
0.070,-0.675,0.226
-0.027,-0.507,0.236
-0.082,-0.347,0.104
-0.092,-0.266,-0.086
-0.095,-0.276,-0.194
-0.106,-0.298,-0.159
-0.105,-0.249,-0.055
-0.078,-0.134,-0.001
-0.044,-0.041,-0.041
-0.038,-0.039,-0.129
-0.056,-0.100,-0.196
-0.067,-0.140,-0.214
-0.073,-0.115,-0.188
-0.121,-0.054,-0.130
-0.253,-0.010,-0.062
-0.425,-0.010,-0.017
-0.522,-0.044,-0.016
-0.468,-0.099,-0.037
-0.293,-0.168,-0.023
-0.103,-0.230,0.054
0.029,-0.256,0.173
0.113,-0.248,0.281
0.184,-0.251,0.330
0.234,-0.312,0.294
0.225,-0.421,0.169
0.151,-0.509,-0.014
0.078,-0.501,-0.178
0.069,-0.373,-0.243
0.128,-0.163,-0.178
0.201,0.059,-0.018
0.247,0.217,0.167
0.288,0.251,0.309
0.361,0.138,0.354
0.457,-0.074,0.289
0.510,-0.285,0.145
0.460,-0.400,-0.003
0.315,-0.389,-0.089
0.137,-0.298,-0.095
-0.012,-0.198,-0.047
-0.122,-0.139,0.028
-0.217,-0.121,0.120
-0.305,-0.104,0.217
-0.355,-0.043,0.276
-0.329,0.068,0.257
-0.224,0.181,0.168
-0.080,0.234,0.061
0.061,0.204,-0.022
0.186,0.125,-0.089
0.289,0.045,-0.153
0.345,-0.019,-0.188
0.313,-0.076,-0.135
0.196,-0.128,0.011
0.065,-0.164,0.178
-0.003,-0.194,0.270
0.003,-0.259,0.235
0.029,-0.381,0.083
0.026,-0.523,-0.133
0.005,-0.613,-0.337
-0.001,-0.616,-0.446
0.022,-0.570,-0.419
0.061,-0.522,-0.295
0.105,-0.478,-0.159
0.150,-0.413,-0.068
0.186,-0.332,-0.013
0.192,-0.275,0.038
0.170,-0.274,0.086
0.150,-0.330,0.102
0.163,-0.425,0.063
0.203,-0.539,-0.028
0.240,-0.636,-0.148
0.246,-0.661,-0.263
0.212,-0.573,-0.328
0.145,-0.391,-0.313
0.054,-0.188,-0.229
-0.040,-0.028,-0.123
-0.116,0.069,-0.051
-0.164,0.112,-0.036
-0.188,0.103,-0.073
-0.192,0.045,-0.149
-0.170,-0.045,-0.253
-0.124,-0.139,-0.370
-0.073,-0.214,-0.456
-0.045,-0.262,-0.446
-0.057,-0.274,-0.309
-0.094,-0.248,-0.081
-0.122,-0.195,0.146
-0.110,-0.156,0.302
-0.064,-0.157,0.377
-0.014,-0.186,0.396
0.016,-0.194,0.359
0.030,-0.153,0.235
0.050,-0.083,0.024
0.085,-0.029,-0.204
0.123,-0.010,-0.346
0.148,-0.009,-0.334
0.157,0.005,-0.172
0.148,0.033,0.073
0.119,0.048,0.305
0.073,0.021,0.444
0.039,-0.048,0.461
0.050,-0.136,0.376
0.119,-0.217,0.222
0.228,-0.268,0.009
0.337,-0.268,-0.245
0.409,-0.203,-0.479
0.419,-0.071,-0.600
0.362,0.109,-0.550
0.254,0.307,-0.358
0.120,0.489,-0.124
-0.026,0.625,0.057
-0.186,0.696,0.139
-0.351,0.703,0.121
-0.482,0.660,0.032
-0.524,0.567,-0.083
-0.440,0.412,-0.173
-0.248,0.191,-0.199
-0.004,-0.058,-0.161
0.220,-0.268,-0.089
0.370,-0.393,-0.009
0.413,-0.435,0.064
0.350,-0.430,0.123
0.226,-0.406,0.140
0.110,-0.372,0.096
0.053,-0.329,0.002
0.056,-0.280,-0.088
0.078,-0.225,-0.130
0.093,-0.157,-0.115
0.112,-0.073,-0.075
0.152,0.009,-0.039
0.211,0.068,-0.030
0.268,0.101,-0.061
0.315,0.138,-0.137
0.352,0.213,-0.228
0.364,0.328,-0.286
0.326,0.450,-0.278
0.229,0.540,-0.227
0.104,0.569,-0.190
0.007,0.520,-0.203
-0.031,0.381,-0.256
-0.010,0.165,-0.312
0.048,-0.083,-0.349
0.123,-0.317,-0.364
0.191,-0.509,-0.351
0.232,-0.653,-0.284
0.239,-0.724,-0.150
0.235,-0.673,0.030
0.253,-0.471,0.198
0.305,-0.146,0.294
0.365,0.225,0.293
0.402,0.560,0.208
0.413,0.806,0.086
0.428,0.941,-0.020
0.471,0.962,-0.066
0.521,0.891,-0.039
0.537,0.781,0.042
0.488,0.709,0.130
0.387,0.722,0.173
0.269,0.809,0.150
0.158,0.904,0.078
0.064,0.923,-0.004
-0.012,0.807,-0.065
-0.071,0.553,-0.102
-0.117,0.204,-0.137
-0.170,-0.160,-0.201
-0.245,-0.455,-0.301
-0.345,-0.621,-0.403
-0.460,-0.639,-0.445
-0.577,-0.526,-0.390
-0.677,-0.323,-0.271
-0.735,-0.080,-0.168
-0.725,0.153,-0.130
-0.641,0.348,-0.140
-0.505,0.510,-0.152
-0.345,0.673,-0.137
-0.184,0.867,-0.099
-0.035,1.082,-0.038
0.086,1.271,0.050
0.178,1.384,0.152
0.262,1.397,0.221
0.367,1.305,0.208
0.499,1.108,0.102
0.635,0.810,-0.067
0.741,0.449,-0.234
0.794,0.104,-0.343
0.781,-0.143,-0.378
0.697,-0.263,-0.368
0.552,-0.275,-0.353
0.377,-0.212,-0.341
0.214,-0.083,-0.310
0.089,0.116,-0.236
0.012,0.373,-0.128
-0.017,0.628,-0.013
-0.002,0.800,0.088
0.050,0.826,0.172
0.135,0.695,0.233
0.243,0.450,0.261
0.351,0.153,0.244
0.416,-0.139,0.186
0.395,-0.382,0.105
0.265,-0.539,0.030
0.050,-0.581,-0.021
-0.201,-0.508,-0.053
-0.436,-0.343,-0.089
-0.630,-0.119,-0.140
-0.784,0.134,-0.180
-0.907,0.393,-0.161
-0.992,0.617,-0.074
-1.006,0.741,0.012
-0.907,0.699,-0.006
-0.688,0.460,-0.184
-0.395,0.063,-0.470
-0.105,-0.384,-0.749
0.107,-0.743,-0.921
0.213,-0.914,-0.951
0.214,-0.881,-0.841
0.135,-0.705,-0.615
0.022,-0.464,-0.326
-0.056,-0.203,-0.061
-0.033,0.060,0.093
0.111,0.304,0.107
0.328,0.492,0.028
0.543,0.603,-0.064
0.707,0.655,-0.119
0.809,0.684,-0.132
0.852,0.702,-0.127
0.823,0.707,-0.121
0.715,0.714,-0.106
0.551,0.777,-0.047
0.385,0.940,0.079
0.280,1.180,0.255
0.271,1.412,0.410
0.362,1.551,0.461
0.525,1.563,0.371
0.701,1.477,0.189
0.808,1.345,0.014
0.767,1.227,-0.081
0.539,1.169,-0.091
0.148,1.188,-0.056
-0.320,1.264,-0.011
-0.760,1.348,0.034
-1.084,1.375,0.073
-1.255,1.282,0.076
-1.287,1.016,0.003
-1.219,0.558,-0.161
-1.087,-0.050,-0.381
-0.914,-0.698,-0.581
-0.719,-1.240,-0.683
-0.519,-1.562,-0.652
-0.340,-1.615,-0.518
-0.210,-1.431,-0.353
-0.151,-1.091,-0.219
-0.172,-0.689,-0.143
-0.256,-0.302,-0.126
-0.362,0.020,-0.162
-0.446,0.253,-0.236
-0.470,0.396,-0.319
-0.412,0.473,-0.360
-0.260,0.531,-0.315
-0.025,0.619,-0.175
0.244,0.758,0.024
0.473,0.925,0.218
0.595,1.068,0.341
0.583,1.151,0.369
0.453,1.173,0.325
0.244,1.169,0.266
0.008,1.179,0.233
-0.194,1.216,0.223
-0.312,1.260,0.207
-0.330,1.265,0.167
-0.269,1.183,0.111
-0.158,0.980,0.054
-0.013,0.656,-0.014
0.154,0.243,-0.118
0.309,-0.199,-0.262
0.399,-0.591,-0.409
0.387,-0.849,-0.499
0.275,-0.906,-0.499
0.098,-0.748,-0.417
-0.099,-0.423,-0.288
-0.273,-0.024,-0.142
-0.378,0.354,0.001
-0.376,0.649,0.122
-0.266,0.832,0.196
-0.093,0.897,0.205
0.065,0.854,0.147
0.148,0.734,0.034
0.145,0.590,-0.108
0.089,0.471,-0.242
0.030,0.399,-0.337
-0.000,0.360,-0.380
-0.013,0.319,-0.378
-0.044,0.251,-0.346
-0.125,0.155,-0.294
-0.255,0.053,-0.226
-0.399,-0.018,-0.139
-0.518,-0.021,-0.023
-0.586,0.070,0.125
-0.595,0.251,0.274
-0.538,0.481,0.358
-0.417,0.691,0.326
-0.262,0.819,0.193
-0.123,0.841,0.039
-0.037,0.782,-0.056
-0.010,0.700,-0.061
-0.028,0.645,0.002
-0.078,0.640,0.105
-0.132,0.677,0.231
-0.135,0.733,0.367
-0.028,0.781,0.475
0.188,0.789,0.501
0.429,0.727,0.410
0.577,0.585,0.217
0.562,0.398,-0.004
0.400,0.233,-0.167
0.169,0.147,-0.228
-0.041,0.151,-0.210
-0.161,0.212,-0.162
-0.166,0.278,-0.110
-0.074,0.314,-0.046
0.063,0.309,0.037
0.180,0.276,0.112
0.224,0.245,0.129
0.153,0.243,0.069
-0.041,0.285,-0.036
-0.315,0.372,-0.126
-0.567,0.493,-0.155
-0.694,0.635,-0.112
-0.646,0.779,-0.014
-0.456,0.904,0.111
-0.204,1.004,0.250
0.028,1.092,0.391
0.184,1.177,0.513
0.242,1.247,0.576
0.227,1.263,0.544
0.199,1.187,0.432
0.210,1.010,0.304
0.275,0.757,0.229
0.362,0.469,0.219
0.425,0.194,0.232
0.423,-0.018,0.225
0.319,-0.126,0.204
0.097,-0.103,0.212
-0.208,0.042,0.263
-0.507,0.257,0.315
-0.698,0.444,0.298
-0.736,0.504,0.181
-0.650,0.401,0.001
-0.500,0.189,-0.167
-0.336,-0.023,-0.263
-0.184,-0.149,-0.271
-0.066,-0.173,-0.215
-0.002,-0.135,-0.141
0.016,-0.083,-0.083
0.020,-0.044,-0.048
0.041,-0.023,-0.009
0.076,-0.016,0.057
0.099,0.000,0.147
0.099,0.063,0.239
0.089,0.199,0.324
0.094,0.401,0.423
0.122,0.620,0.544
0.171,0.798,0.648
0.242,0.887,0.673
0.339,0.856,0.596
0.450,0.698,0.466
0.552,0.442,0.363
0.615,0.159,0.328
0.627,-0.075,0.333
0.592,-0.219,0.317
0.509,-0.277,0.251
0.370,-0.274,0.158
0.173,-0.230,0.085
-0.060,-0.155,0.039
-0.287,-0.072,-0.009
-0.473,-0.015,-0.086
-0.610,-0.002,-0.171
-0.713,-0.007,-0.210
-0.787,0.027,-0.174
-0.824,0.141,-0.080
-0.816,0.319,0.022
-0.775,0.496,0.096
-0.714,0.602,0.131
-0.631,0.616,0.138
-0.521,0.570,0.149
-0.401,0.509,0.196
-0.299,0.458,0.286
-0.230,0.431,0.391
-0.175,0.436,0.474
-0.105,0.487,0.526
-0.022,0.576,0.559
0.048,0.672,0.569
0.095,0.733,0.539
0.129,0.732,0.457
0.164,0.658,0.333
0.206,0.512,0.196
0.259,0.299,0.082
0.330,0.042,0.021
0.414,-0.219,0.022
0.480,-0.438,0.059
0.485,-0.567,0.094
0.402,-0.578,0.112
0.230,-0.472,0.133
0.005,-0.288,0.168
-0.209,-0.086,0.195
-0.346,0.076,0.173
-0.376,0.170,0.094
-0.329,0.203,-0.011
-0.253,0.212,-0.089
-0.177,0.241,-0.100
-0.100,0.312,-0.036
-0.021,0.405,0.084
0.044,0.477,0.220
0.088,0.504,0.330
0.121,0.503,0.394
0.163,0.508,0.406
0.216,0.545,0.374
0.267,0.610,0.324
0.300,0.677,0.295
0.300,0.710,0.318
0.255,0.681,0.376
0.165,0.576,0.409
0.044,0.409,0.365
-0.074,0.210,0.255
-0.154,0.019,0.137
-0.171,-0.126,0.061
-0.120,-0.199,0.028
-0.014,-0.205,-0.003
0.115,-0.188,-0.061
0.238,-0.204,-0.128
0.333,-0.267,-0.157
0.394,-0.344,-0.111
0.423,-0.393,0.003
0.416,-0.399,0.141
0.366,-0.376,0.255
0.279,-0.329,0.317
0.186,-0.249,0.330
0.125,-0.140,0.311
0.121,-0.034,0.266
0.161,0.030,0.186
0.202,0.046,0.074
0.203,0.045,-0.033
0.144,0.058,-0.069
0.041,0.097,0.010
-0.073,0.145,0.176
-0.158,0.170,0.340
-0.196,0.148,0.419
-0.193,0.075,0.394
-0.180,-0.019,0.305
-0.192,-0.085,0.201
-0.252,-0.088,0.108
-0.362,-0.024,0.035
-0.501,0.076,-0.010
-0.630,0.188,-0.016
-0.698,0.299,0.011
-0.659,0.393,0.048
-0.501,0.440,0.061
-0.268,0.410,0.026
-0.044,0.292,-0.062
0.095,0.114,-0.179
0.128,-0.074,-0.272
0.093,-0.223,-0.289
0.055,-0.309,-0.223
0.077,-0.330,-0.119
0.201,-0.304,-0.041
0.413,-0.251,-0.016
0.646,-0.192,-0.029
0.805,-0.143,-0.039
0.832,-0.114,-0.014
0.738,-0.113,0.047
0.589,-0.137,0.111
0.446,-0.167,0.142
0.328,-0.163,0.132
0.218,-0.089,0.107
0.100,0.066,0.093
-0.009,0.272,0.092
-0.078,0.466,0.088
-0.092,0.591,0.073
-0.059,0.612,0.058
-0.009,0.539,0.058
0.022,0.408,0.075
-0.003,0.263,0.101
-0.103,0.123,0.128
-0.263,-0.012,0.151
-0.431,-0.141,0.167
-0.547,-0.255,0.163
-0.585,-0.341,0.133
-0.560,-0.393,0.076
-0.500,-0.417,0.003
-0.428,-0.412,-0.077
-0.354,-0.372,-0.151
-0.281,-0.292,-0.204
-0.216,-0.183,-0.217
-0.159,-0.065,-0.170
-0.105,0.049,-0.061
-0.049,0.160,0.085
0.010,0.276,0.217
0.067,0.403,0.286
0.113,0.533,0.274
0.146,0.647,0.205
0.173,0.718,0.123
0.202,0.724,0.060
0.232,0.666,0.025
0.246,0.570,0.017
0.229,0.477,0.033
0.186,0.419,0.076
0.137,0.406,0.137
0.108,0.410,0.182
0.102,0.381,0.171
0.110,0.276,0.083
0.124,0.086,-0.063
0.144,-0.157,-0.215
0.171,-0.400,-0.311
0.204,-0.600,-0.327
0.238,-0.735,-0.288
0.270,-0.801,-0.242
0.293,-0.791,-0.211
0.291,-0.707,-0.172
0.245,-0.560,-0.089
0.163,-0.376,0.029
0.079,-0.186,0.121
0.040,-0.025,0.128
0.076,0.073,0.051
0.186,0.094,-0.051
0.335,0.061,-0.116
0.476,0.030,-0.125
0.552,0.050,-0.091
0.524,0.121,-0.027
0.387,0.202,0.064
0.182,0.254,0.170
-0.020,0.265,0.249
-0.152,0.242,0.255
-0.189,0.189,0.182
-0.155,0.104,0.074
-0.104,-0.001,-0.013
-0.076,-0.105,-0.051
-0.083,-0.192,-0.055
-0.105,-0.279,-0.056
-0.123,-0.397,-0.081
-0.125,-0.559,-0.134
-0.119,-0.726,-0.210
-0.119,-0.843,-0.301
-0.140,-0.878,-0.388
-0.190,-0.846,-0.435
-0.257,-0.787,-0.407
-0.308,-0.719,-0.310
-0.311,-0.634,-0.192
-0.269,-0.520,-0.106
-0.222,-0.389,-0.071
-0.215,-0.267,-0.063
-0.251,-0.166,-0.068
-0.284,-0.081,-0.089
-0.261,-0.011,-0.135
-0.160,0.024,-0.188
-0.003,0.006,-0.202
0.182,-0.053,-0.148
0.370,-0.112,-0.042
0.539,-0.143,0.062
0.662,-0.150,0.118
0.718,-0.152,0.124
0.711,-0.144,0.121
0.675,-0.102,0.158
0.636,-0.016,0.240
0.597,0.093,0.323
0.533,0.182,0.352
0.419,0.232,0.313
0.262,0.260,0.241
0.094,0.298,0.184
-0.038,0.365,0.149
-0.109,0.449,0.114
-0.119,0.515,0.062
-0.089,0.533,0.005
-0.039,0.507,-0.032
0.016,0.460,-0.040
0.067,0.411,-0.020
0.106,0.362,0.026
0.121,0.305,0.092
0.109,0.243,0.150
0.081,0.190,0.163
0.048,0.145,0.119
0.009,0.083,0.052
-0.044,-0.028,0.007
-0.106,-0.188,0.000
-0.153,-0.364,0.008
-0.164,-0.512,-0.006
-0.149,-0.611,-0.053
-0.145,-0.656,-0.113
-0.176,-0.659,-0.160
-0.228,-0.639,-0.185
-0.257,-0.629,-0.194
-0.234,-0.666,-0.194
-0.160,-0.750,-0.180
-0.059,-0.832,-0.144
0.048,-0.844,-0.087
0.140,-0.756,-0.026
0.199,-0.604,0.022
0.208,-0.454,0.057
0.171,-0.352,0.087
0.128,-0.294,0.108
0.128,-0.254,0.105
0.188,-0.218,0.072
0.280,-0.192,0.020
0.365,-0.187,-0.033
0.427,-0.192,-0.085
0.468,-0.183,-0.145
0.485,-0.139,-0.205
0.455,-0.064,-0.241
0.367,0.012,-0.230
0.253,0.052,-0.180
0.178,0.033,-0.131
0.184,-0.046,-0.124
0.261,-0.165,-0.164
0.353,-0.280,-0.216
0.396,-0.341,-0.232
0.354,-0.314,-0.194
0.229,-0.210,-0.130
0.069,-0.082,-0.073
-0.066,0.010,-0.031
-0.130,0.042,-0.001
-0.105,0.035,0.009
0.001,0.034,-0.027
0.157,0.063,-0.109
0.313,0.114,-0.185
0.408,0.165,-0.186
0.417,0.201,-0.097
0.357,0.218,0.031
0.271,0.201,0.127
0.188,0.130,0.154
0.115,0.005,0.126
0.063,-0.130,0.074
0.050,-0.212,0.016
0.083,-0.208,-0.040
0.132,-0.146,-0.075
0.156,-0.082,-0.069
0.139,-0.053,-0.020
0.103,-0.057,0.039
0.083,-0.085,0.064
0.089,-0.143,0.042
0.109,-0.236,0.002
0.126,-0.345,-0.019
0.135,-0.432,-0.022
0.125,-0.481,-0.041
0.082,-0.509,-0.102
0.002,-0.550,-0.198
-0.081,-0.605,-0.285
-0.104,-0.638,-0.314
-0.023,-0.609,-0.264
0.145,-0.514,-0.159
0.323,-0.384,-0.055
0.438,-0.260,-0.000
0.464,-0.166,-0.001
0.422,-0.104,-0.026
0.349,-0.067,-0.052
0.269,-0.046,-0.087
0.192,-0.027,-0.143
0.125,0.012,-0.205
0.064,0.088,-0.229
0.007,0.205,-0.187
-0.052,0.343,-0.089
-0.116,0.459,0.014
-0.183,0.501,0.071
-0.243,0.437,0.055
-0.276,0.281,-0.027
-0.260,0.094,-0.135
-0.190,-0.052,-0.218
-0.090,-0.110,-0.246
0.007,-0.080,-0.220
0.080,0.000,-0.159
0.128,0.072,-0.074
0.155,0.085,0.030
0.165,0.018,0.131
0.166,-0.104,0.189
0.173,-0.235,0.166
0.199,-0.324,0.072
0.239,-0.347,-0.039
0.274,-0.299,-0.101
0.286,-0.191,-0.084
0.271,-0.056,-0.020
0.237,0.063,0.030
0.193,0.124,0.018
0.142,0.123,-0.059
0.083,0.093,-0.156
0.018,0.073,-0.214
-0.043,0.076,-0.206
-0.085,0.086,-0.153
-0.100,0.076,-0.106
-0.095,0.041,-0.105
-0.088,-0.008,-0.139
-0.094,-0.051,-0.164
-0.119,-0.071,-0.146
-0.164,-0.066,-0.096
-0.226,-0.053,-0.044
-0.295,-0.054,-0.002
-0.350,-0.088,0.040
-0.363,-0.151,0.085
-0.320,-0.223,0.105
-0.237,-0.285,0.061
-0.163,-0.333,-0.050
-0.145,-0.367,-0.176
-0.196,-0.376,-0.251
-0.281,-0.338,-0.240
-0.348,-0.250,-0.167
-0.364,-0.140,-0.077
-0.336,-0.060,-0.012
-0.296,-0.038,0.016
-0.268,-0.060,0.022
-0.267,-0.087,0.035
-0.295,-0.093,0.067
-0.349,-0.080,0.101
-0.412,-0.063,0.098
-0.467,-0.048,0.044
-0.499,-0.027,-0.031
-0.508,0.003,-0.080
-0.490,0.042,-0.083
-0.439,0.091,-0.057
-0.354,0.153,-0.030
-0.257,0.219,-0.012
-0.182,0.271,0.007
-0.149,0.293,0.042
-0.150,0.281,0.110
-0.169,0.241,0.221
-0.196,0.194,0.349
-0.221,0.166,0.437
-0.232,0.185,0.432
-0.219,0.258,0.341
-0.187,0.361,0.229
-0.155,0.452,0.156
-0.132,0.494,0.131
-0.118,0.473,0.115
-0.114,0.391,0.077
-0.121,0.269,0.028
-0.143,0.145,0.000
-0.166,0.069,0.017
-0.179,0.068,0.065
-0.193,0.122,0.109
-0.239,0.180,0.116
-0.338,0.207,0.081
-0.481,0.206,0.030
-0.631,0.207,0.005
-0.743,0.225,0.024
-0.791,0.246,0.076
-0.776,0.249,0.126
-0.720,0.231,0.144
-0.655,0.215,0.126
-0.604,0.223,0.094
-0.578,0.262,0.074
-0.574,0.313,0.080
-0.581,0.344,0.098
-0.583,0.340,0.114
-0.569,0.302,0.128
-0.536,0.250,0.156
-0.496,0.206,0.205
-0.455,0.178,0.259
-0.412,0.162,0.284
-0.362,0.140,0.260
-0.304,0.101,0.193
-0.242,0.042,0.115
-0.177,-0.022,0.058
-0.104,-0.082,0.028
-0.021,-0.135,0.006
0.053,-0.182,-0.022
0.089,-0.215,-0.054
0.065,-0.213,-0.066
-0.010,-0.158,-0.043
-0.105,-0.059,0.011
-0.191,0.050,0.080
-0.257,0.123,0.134
-0.303,0.134,0.156
-0.334,0.085,0.152
-0.354,0.001,0.151
-0.374,-0.082,0.177
-0.405,-0.137,0.224
-0.450,-0.145,0.256
-0.497,-0.106,0.246
-0.535,-0.034,0.199
-0.570,0.048,0.148
-0.623,0.119,0.119
-0.708,0.168,0.116
-0.827,0.191,0.125
-0.961,0.190,0.137
-1.086,0.170,0.153
-1.173,0.145,0.171
-1.194,0.129,0.178
-1.141,0.130,0.148
-1.033,0.136,0.072
-0.913,0.129,-0.031
-0.820,0.105,-0.118
-0.774,0.079,-0.153
-0.769,0.074,-0.137
-0.779,0.101,-0.106
-0.781,0.152,-0.092
-0.751,0.210,-0.093
-0.679,0.261,-0.082
-0.571,0.304,-0.036
-0.449,0.341,0.035
-0.344,0.365,0.110
-0.278,0.356,0.174
-0.253,0.299,0.220
-0.249,0.210,0.250
-0.236,0.132,0.266
-0.201,0.105,0.273
-0.155,0.132,0.282
-0.119,0.184,0.295
-0.100,0.224,0.304
-0.090,0.239,0.304
-0.074,0.235,0.292
-0.060,0.227,0.274
-0.063,0.226,0.255
-0.097,0.239,0.244
-0.155,0.269,0.241
-0.221,0.301,0.244
-0.279,0.313,0.243
-0.317,0.289,0.237
-0.332,0.225,0.221
-0.325,0.139,0.191
-0.306,0.048,0.144
-0.287,-0.027,0.085
-0.280,-0.074,0.033
-0.283,-0.090,0.009
-0.281,-0.081,0.023
-0.263,-0.061,0.064
-0.224,-0.048,0.104
-0.178,-0.053,0.121
-0.149,-0.083,0.108
-0.163,-0.131,0.086
-0.231,-0.178,0.077
-0.344,-0.201,0.092
-0.467,-0.197,0.121
-0.563,-0.180,0.147
-0.615,-0.167,0.160
-0.637,-0.164,0.160
-0.651,-0.154,0.167
